trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1642,False,"{'a': 0.5, 'e': 0.6529576995339269}",20,0,-57.99877866770929,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1643,False,"{'a': 0.5, 'e': 0.6525612404126502}",30,0,-114.01636893475762,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
1644,False,"{'a': 0.5, 'e': 0.652164602569355}",20,0,-98.8248485972122,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1645,False,"{'a': 0.5, 'e': 0.6517677861126719}",20,0,-37.27249754274943,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1646,False,"{'a': 0.5, 'e': 0.6513707911512799}",20,0,-92.21785990976907,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1647,False,"{'a': 0.5, 'e': 0.6509736177939073}",30,20,44.42176434678913,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.5, 'e': 0.6505762661493308}",20,0,-139.0998546894233,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1649,False,"{'a': 0.5, 'e': 0.6501787363263763}",25,0,-116.89356824299267,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1650,False,"{'a': 0.5, 'e': 0.6497810284339186}",25,10,32.65439987960514,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1651,False,"{'a': 0.5, 'e': 0.6493831425808807}",25,0,-109.24018305059515,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
1652,False,"{'a': 0.5, 'e': 0.6489850788762348}",20,0,-45.45150949590367,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1653,False,"{'a': 0.5, 'e': 0.648586837429002}",25,1,49.477839600462545,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.5, 'e': 0.6481884183482512}",25,16,40.71339477186764,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.5, 'e': 0.6477898217431012}",20,0,-53.64064995636281,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1656,False,"{'a': 0.5, 'e': 0.647391047722718}",20,1,2.0247770775412377,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1657,False,"{'a': 0.5, 'e': 0.6469920963963176}",25,0,-52.10288714132408,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1658,False,"{'a': 0.5, 'e': 0.6465929678731637}",30,0,-77.16392837441701,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
1659,False,"{'a': 0.5, 'e': 0.6461936622625685}",20,0,-83.88127848781645,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1660,False,"{'a': 0.5, 'e': 0.6457941796738931}",35,23,-7.05810692528339,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1661,False,"{'a': 0.5, 'e': 0.6453945202165471}",25,0,-127.11557282913859,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
1662,False,"{'a': 0.5, 'e': 0.644994683999988}",25,0,-97.64767560525974,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
1663,False,"{'a': 0.5, 'e': 0.6445946711337222}",20,0,-138.43335543812097,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
1664,False,"{'a': 0.5, 'e': 0.6441944817273044}",20,12,6.333008211364607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1665,False,"{'a': 0.5, 'e': 0.6437941158903374}",20,3,6.761873015204436,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1666,False,"{'a': 0.5, 'e': 0.6433935737324727}",20,1,-65.2006357797496,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 1}",1
1667,False,"{'a': 0.5, 'e': 0.6429928553634098}",30,0,-138.38352079360314,"{0: 22, 1: 0, 2: 4, 3: 3, 4: 1}",0
1668,False,"{'a': 0.5, 'e': 0.6425919608928966}",25,0,-71.46931174348586,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1669,False,"{'a': 0.5, 'e': 0.6421908904307291}",20,0,-90.58930545930465,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1670,False,"{'a': 0.5, 'e': 0.6417896440867517}",20,0,-44.51605512476285,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1671,False,"{'a': 0.5, 'e': 0.6413882219708565}",20,10,31.58766890673213,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1672,False,"{'a': 0.5, 'e': 0.6409866241929848}",25,7,-17.37968573160328,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
1673,False,"{'a': 0.5, 'e': 0.6405848508631247}",20,15,48.33669623931288,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.5, 'e': 0.6401829020913131}",25,0,-99.09274471552813,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
1675,False,"{'a': 0.5, 'e': 0.639780777987635}",25,0,-63.04319797305906,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
1676,False,"{'a': 0.5, 'e': 0.6393784786622232}",20,0,-17.26463367113297,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1677,False,"{'a': 0.5, 'e': 0.6389760042252584}",20,0,-77.48843482975215,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1678,False,"{'a': 0.5, 'e': 0.6385733547869695}",25,8,25.128724873659927,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1679,False,"{'a': 0.5, 'e': 0.6381705304576333}",25,0,-62.174263721067625,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
1680,False,"{'a': 0.5, 'e': 0.6377675313475745}",25,0,-88.35189877685741,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1681,False,"{'a': 0.5, 'e': 0.6373643575671651}",25,14,39.69502747733007,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1682,False,"{'a': 0.5, 'e': 0.6369610092268261}",25,0,-149.61560125583043,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
1683,False,"{'a': 0.5, 'e': 0.6365574864370253}",25,0,-51.44396698449228,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1684,False,"{'a': 0.5, 'e': 0.6361537893082786}",20,4,-4.507061865757677,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1685,False,"{'a': 0.5, 'e': 0.6357499179511497}",20,0,-82.30364894926446,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1686,False,"{'a': 0.5, 'e': 0.6353458724762501}",25,0,-71.93410106749472,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
1687,False,"{'a': 0.5, 'e': 0.6349416529942388}",20,0,-43.41474971812814,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1688,False,"{'a': 0.5, 'e': 0.6345372596158224}",25,6,38.147888742913835,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.5, 'e': 0.6341326924517555}",25,0,-51.87384323069035,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1690,False,"{'a': 0.5, 'e': 0.6337279516128399}",20,0,-32.20073708582507,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1691,False,"{'a': 0.5, 'e': 0.6333230372099253}",25,8,-125.54106988409214,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 4}",1
1692,False,"{'a': 0.5, 'e': 0.6329179493539084}",30,0,-130.07748697842518,"{0: 23, 1: 3, 2: 0, 3: 2, 4: 2}",0
1693,False,"{'a': 0.5, 'e': 0.632512688155734}",25,0,-38.811485809982244,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1694,False,"{'a': 0.5, 'e': 0.6321072537263943}",30,23,50.96921761161213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.5, 'e': 0.6317016461769285}",30,0,-114.70103825740439,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
1696,False,"{'a': 0.5, 'e': 0.6312958656184233}",20,0,-53.40136086105042,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1697,False,"{'a': 0.5, 'e': 0.6308899121620136}",25,0,-93.26824308712291,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1698,False,"{'a': 0.5, 'e': 0.6304837859188805}",25,0,-108.0859193453316,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1699,False,"{'a': 0.5, 'e': 0.6300774870002532}",20,5,28.26874182978197,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.5, 'e': 0.6296710155174079}",30,5,-91.42920293896418,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",1
1701,False,"{'a': 0.5, 'e': 0.629264371581668}",25,0,-34.599363256875215,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1702,False,"{'a': 0.5, 'e': 0.6288575553044043}",25,0,-160.83965418116745,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
1703,False,"{'a': 0.5, 'e': 0.6284505667970349}",30,0,-120.75311214373961,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
1704,False,"{'a': 0.5, 'e': 0.6280434061710245}",25,0,-174.1802527096508,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
1705,False,"{'a': 0.5, 'e': 0.6276360735378859}",30,10,-14.798323298777376,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",1
1706,False,"{'a': 0.5, 'e': 0.627228569009178}",30,0,-103.91402717430266,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1707,False,"{'a': 0.5, 'e': 0.6268208926965072}",20,12,28.332182350022556,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.6264130447115275}",30,4,-27.133266452334972,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 1}",1
1709,False,"{'a': 0.5, 'e': 0.6260050251659388}",30,0,-113.5019293115484,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
1710,False,"{'a': 0.5, 'e': 0.6255968341714888}",20,0,-39.107732309408824,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1711,False,"{'a': 0.5, 'e': 0.6251884718399723}",20,0,-41.76946622803961,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1712,False,"{'a': 0.5, 'e': 0.6247799382832301}",20,0,-43.18338162281401,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1713,False,"{'a': 0.5, 'e': 0.6243712336131507}",25,0,-70.8237358602585,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1714,False,"{'a': 0.5, 'e': 0.6239623579416694}",20,0,-101.61881572984305,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",1
1715,False,"{'a': 0.5, 'e': 0.6235533113807677}",25,0,-143.28224322830783,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1716,False,"{'a': 0.5, 'e': 0.6231440940424751}",25,0,-57.24427324230117,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1717,False,"{'a': 0.5, 'e': 0.6227347060388663}",30,2,-39.691179029672085,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 0.622325147482064}",20,0,-114.35787670422506,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1719,False,"{'a': 0.5, 'e': 0.6219154184842373}",30,0,-87.38341015541913,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
1720,False,"{'a': 0.5, 'e': 0.6215055191576017}",30,0,-107.90401800040667,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1721,False,"{'a': 0.5, 'e': 0.6210954496144193}",25,0,-94.14264769047755,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1722,False,"{'a': 0.5, 'e': 0.6206852099669995}",20,0,-105.56370794880826,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1723,False,"{'a': 0.5, 'e': 0.6202748003276974}",20,0,-97.89467513361512,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
1724,False,"{'a': 0.5, 'e': 0.6198642208089153}",20,9,19.954999330017696,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1725,False,"{'a': 0.5, 'e': 0.6194534715231018}",20,0,-166.20612024371962,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
1726,False,"{'a': 0.5, 'e': 0.619042552582752}",20,0,-7.219446301531794,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1727,False,"{'a': 0.5, 'e': 0.6186314641004073}",25,0,-192.97074920381112,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 4}",0
1728,False,"{'a': 0.5, 'e': 0.618220206188656}",25,0,-153.50897103953642,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
1729,False,"{'a': 0.5, 'e': 0.6178087789601321}",20,6,40.17707269215316,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1730,False,"{'a': 0.5, 'e': 0.6173971825275167}",25,0,-62.667955398664176,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1731,False,"{'a': 0.5, 'e': 0.6169854170035368}",20,0,-78.89406734358337,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1732,False,"{'a': 0.5, 'e': 0.6165734825009658}",25,0,-82.26146729505597,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
1733,False,"{'a': 0.5, 'e': 0.6161613791326236}",20,0,-97.36487336793026,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1734,False,"{'a': 0.5, 'e': 0.6157491070113756}",20,0,-105.8627691601103,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1735,False,"{'a': 0.5, 'e': 0.6153366662501346}",20,12,39.17946107161275,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.6149240569618587}",20,0,-67.70797078692841,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1737,False,"{'a': 0.5, 'e': 0.6145112792595525}",25,0,-32.58203110924142,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1738,False,"{'a': 0.5, 'e': 0.6140983332562664}",25,0,-107.3987562262539,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
1739,False,"{'a': 0.5, 'e': 0.6136852190650974}",25,0,-80.00104306101193,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1740,False,"{'a': 0.5, 'e': 0.613271936799188}",20,0,-37.14342944372284,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1741,False,"{'a': 0.5, 'e': 0.6128584865717275}",20,0,-77.06909016715571,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1742,False,"{'a': 0.5, 'e': 0.6124448684959501}",20,0,-122.91151833486161,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1743,False,"{'a': 0.5, 'e': 0.6120310826851372}",25,0,-36.20367787727172,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1744,False,"{'a': 0.5, 'e': 0.6116171292526152}",30,0,-198.6306749185729,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
1745,False,"{'a': 0.5, 'e': 0.6112030083117568}",20,0,-46.73861803769461,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1746,False,"{'a': 0.5, 'e': 0.6107887199759805}",20,0,-71.82195300868008,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
1747,False,"{'a': 0.5, 'e': 0.6103742643587508}",25,0,-34.529325004780944,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1748,False,"{'a': 0.5, 'e': 0.6099596415735776}",20,0,-44.93344476083453,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1749,False,"{'a': 0.5, 'e': 0.6095448517340172}",30,0,-122.75244453692878,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
1750,False,"{'a': 0.5, 'e': 0.6091298949536711}",20,8,-20.878993080810723,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
1751,False,"{'a': 0.5, 'e': 0.6087147713461868}",20,0,-42.76049360148169,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1752,False,"{'a': 0.5, 'e': 0.6082994810252574}",25,0,-77.66101926225768,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1753,False,"{'a': 0.5, 'e': 0.6078840241046218}",25,4,26.510973206661284,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1754,False,"{'a': 0.5, 'e': 0.6074684006980643}",25,0,-144.32977859621673,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
1755,False,"{'a': 0.5, 'e': 0.607052610919415}",25,0,-83.69825371344442,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1756,False,"{'a': 0.5, 'e': 0.6066366548825494}",20,0,-72.19471014563227,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1757,False,"{'a': 0.5, 'e': 0.6062205327013884}",35,0,-143.2607783483879,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
1758,False,"{'a': 0.5, 'e': 0.6058042444898992}",25,0,-72.22155208326616,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1759,False,"{'a': 0.5, 'e': 0.6053877903620932}",25,0,-73.98866210517498,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
1760,False,"{'a': 0.5, 'e': 0.6049711704320284}",20,2,30.622553352523397,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.6045543848138077}",20,0,-81.87795453636055,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1762,False,"{'a': 0.5, 'e': 0.6041374336215793}",20,0,-59.11090529678407,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1763,False,"{'a': 0.5, 'e': 0.6037203169695369}",20,0,-18.661974822653498,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",1
1764,False,"{'a': 0.5, 'e': 0.6033030349719194}",30,0,17.655160924597844,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.602885587743011}",25,0,-56.18329002129656,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
1766,False,"{'a': 0.5, 'e': 0.6024679753971417}",30,0,-110.84434869708218,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
1767,False,"{'a': 0.5, 'e': 0.6020501980486855}",25,0,-194.18102070999356,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
1768,False,"{'a': 0.5, 'e': 0.6016322558120629}",25,5,-38.942361876571006,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
1769,False,"{'a': 0.5, 'e': 0.6012141488017388}",20,0,-110.1401393779397,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1770,False,"{'a': 0.5, 'e': 0.6007958771322234}",20,0,-46.550872577570146,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1771,False,"{'a': 0.5, 'e': 0.600377440918072}",35,10,-34.84659398374733,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
1772,False,"{'a': 0.5, 'e': 0.5999588402738851}",20,12,29.8542670042814,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1773,False,"{'a': 0.5, 'e': 0.5995400753143079}",25,0,-47.268809965553054,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1774,False,"{'a': 0.5, 'e': 0.5991211461540309}",25,0,-61.833118521891876,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1775,False,"{'a': 0.5, 'e': 0.5987020529077897}",30,0,-70.2887297579783,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
1776,False,"{'a': 0.5, 'e': 0.5982827956903642}",20,0,-108.00621474969395,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1777,False,"{'a': 0.5, 'e': 0.59786337461658}",30,0,-142.51516283333297,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
1778,False,"{'a': 0.5, 'e': 0.5974437898013072}",30,0,-110.65816570816175,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
1779,False,"{'a': 0.5, 'e': 0.5970240413594604}",20,0,-55.91829274684278,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1780,False,"{'a': 0.5, 'e': 0.5966041294059998}",25,0,-68.56718492897384,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1781,False,"{'a': 0.5, 'e': 0.5961840540559298}",25,0,-86.76198204496563,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1782,False,"{'a': 0.5, 'e': 0.5957638154242993}",20,0,-73.28416952183461,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1783,False,"{'a': 0.5, 'e': 0.5953434136262031}",20,10,42.759174876050075,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1784,False,"{'a': 0.5, 'e': 0.5949228487767793}",35,14,-116.51214812950478,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 3}",1
1785,False,"{'a': 0.5, 'e': 0.5945021209912114}",20,0,-56.36109974478926,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1786,False,"{'a': 0.5, 'e': 0.5940812303847275}",20,0,-34.2920428769339,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1787,False,"{'a': 0.5, 'e': 0.5936601770726001}",25,0,-127.46515107527784,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1788,False,"{'a': 0.5, 'e': 0.5932389611701462}",25,6,-75.63794907027585,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 3}",1
1789,False,"{'a': 0.5, 'e': 0.5928175827927279}",20,0,-18.78324860575715,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1790,False,"{'a': 0.5, 'e': 0.5923960420557509}",20,0,-113.48378242021626,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1791,False,"{'a': 0.5, 'e': 0.5919743390746662}",35,0,-146.69194915463743,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
1792,False,"{'a': 0.5, 'e': 0.5915524739649686}",30,0,-73.77224775962404,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1793,False,"{'a': 0.5, 'e': 0.5911304468421977}",25,7,-13.678417137923624,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 0}",1
1794,False,"{'a': 0.5, 'e': 0.5907082578219374}",25,0,-24.284836151871463,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1795,False,"{'a': 0.5, 'e': 0.5902859070198159}",20,0,-65.65120256783041,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1796,False,"{'a': 0.5, 'e': 0.5898633945515054}",25,0,-104.13527579986066,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1797,False,"{'a': 0.5, 'e': 0.589440720532723}",25,0,-130.95442166856043,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
1798,False,"{'a': 0.5, 'e': 0.5890178850792296}",35,0,-82.66995884262329,"{0: 27, 1: 0, 2: 8, 3: 0, 4: 0}",0
1799,False,"{'a': 0.5, 'e': 0.5885948883068305}",25,0,-94.26027318492068,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1800,False,"{'a': 0.5, 'e': 0.588171730331375}",20,8,1.9753905930370408,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1801,False,"{'a': 0.5, 'e': 0.5877484112687568}",25,0,-64.03568958741646,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1802,False,"{'a': 0.5, 'e': 0.5873249312349134}",20,0,-45.56153490631132,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1803,False,"{'a': 0.5, 'e': 0.5869012903458267}",20,0,-79.77667468549515,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1804,False,"{'a': 0.5, 'e': 0.5864774887175225}",30,0,-128.43284615034193,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
1805,False,"{'a': 0.5, 'e': 0.5860535264660707}",20,13,48.07245466661292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.5, 'e': 0.5856294037075851}",20,0,-73.31867827373998,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1807,False,"{'a': 0.5, 'e': 0.5852051205582233}",20,0,-15.507187901107102,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1808,False,"{'a': 0.5, 'e': 0.5847806771341874}",25,0,-114.4619366532222,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
1809,False,"{'a': 0.5, 'e': 0.5843560735517226}",25,0,-73.62879842113567,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1810,False,"{'a': 0.5, 'e': 0.5839313099271187}",20,10,-30.577771571168682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1811,False,"{'a': 0.5, 'e': 0.5835063863767089}",25,0,-54.7305861031351,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1812,False,"{'a': 0.5, 'e': 0.5830813030168704}",20,0,-47.821898059197125,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1813,False,"{'a': 0.5, 'e': 0.5826560599640239}",20,3,18.881714942885413,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.5822306573346343}",20,0,-60.24058948198452,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1815,False,"{'a': 0.5, 'e': 0.5818050952452095}",20,0,-19.503864699235795,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1816,False,"{'a': 0.5, 'e': 0.581379373812302}",20,0,-34.78847856552205,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1817,False,"{'a': 0.5, 'e': 0.580953493152507}",25,0,-72.4513857291428,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1818,False,"{'a': 0.5, 'e': 0.580527453382464}",20,0,-65.98750124440026,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1819,False,"{'a': 0.5, 'e': 0.5801012546188559}",30,0,-95.78215481884236,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
1820,False,"{'a': 0.5, 'e': 0.5796748969784088}",30,0,-113.04017818790004,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
1821,False,"{'a': 0.5, 'e': 0.5792483805778926}",25,0,-22.73613674263868,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1822,False,"{'a': 0.5, 'e': 0.5788217055341209}",30,0,-103.47700086383954,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
